# Fermi-Hubbard model DMRG. L=22, N=11
# V; μ; E; ρ; δ; uP; hP; k; D; [calculated 2025-06-04T12:49:29.038]
-2.0; 0.0; -43.99999999999043; 0.9999999999998479; 8.818804272695243e-13; 0.9999999999966576; 7.794978634526637e-163; NaN; 0.00021040340700358395
-2.0; 0.08163265306122448; -45.795918355259225; 0.9999999998177855; 9.987629309452213e-10; 0.9999999959912795; 5.848609109936655e-145; 6.1249999977678735; -0.004109299740257095
-2.0; 0.16326530612244897; -47.591836734682204; 0.9999999999998294; 9.670849979412113e-13; 0.9999999999962452; 1.5652109598092198e-171; 2.2300368496264156e-9; 1.7414118225065557e-5
-2.0; 0.24489795918367346; -49.38775510204046; 0.9999999999999942; 8.22978049344866e-14; 0.999999999999869; 3.3516414211316734e-171; 2.019634459671238e-12; 1.1015190969774972e-5
-2.0; 0.32653061224489793; -51.183673469378135; 0.9999999999998681; 7.599577532925071e-13; 0.9999999999970961; 1.2989145594186292e-169; -1.5449863610683682e-12; 1.3696552659252069e-5
-2.0; 0.40816326530612246; -52.97959183672626; 0.9999999999998873; 6.616727368034183e-13; 0.9999999999975198; 1.3561739777925732e-167; 2.352840144936862e-13; 8.299452848381498e-7
-2.0; 0.4897959183673469; -54.775510204061064; 0.9999999999997347; 1.5085407670509001e-12; 0.99999999999416; 4.009963712656539e-174; -1.8700319071029985e-12; -6.445580984319951e-6
-2.0; 0.5714285714285714; -56.57142857142625; 0.9999999999999709; 1.7864497759877518e-13; 0.9999999999993578; 6.0933085596011004e-179; 2.894129380592859e-12; -7.759251775409921e-7
-2.0; 0.6530612244897959; -58.36734693877547; 0.9999999999999996; 3.0177880396629257e-15; 0.9999999999999893; 6.849233429549712e-202; 3.5088598693278083e-13; 1.9471793221202748e-6
-2.0; 0.7346938775510204; -60.16326530612065; 0.9999999999999779; 1.4700362139695822e-13; 0.9999999999995115; 7.369276357991234e-181; -2.6520452500733397e-13; 1.7433761900446342e-7
-2.0; 0.8163265306122449; -61.959183673405875; 0.9999999999992641; 4.177849985157164e-12; 0.9999999999838114; 1.9652736163685469e-171; -8.743589186011038e-12; -2.1772558700177144e-5
-2.0; 0.8979591836734694; -63.75510204081543; 0.9999999999999895; 7.388029582051042e-14; 0.9999999999997702; 1.0207679849883383e-189; 8.885031599348283e-12; -2.185358886112288e-7
-2.0; 0.9795918367346939; -65.55102040816304; 0.9999999999999968; 3.924133745220553e-14; 0.9999999999999325; 3.2542953665683914e-192; 8.976153154094393e-14; -4.910918845196153e-9
-2.0; 1.0612244897959184; -67.34693877551018; 0.9999999999999999; 1.5734888139914718e-14; 0.9999999999999956; 6.548384802115625e-205; 3.8080649744642825e-14; 1.473275653558846e-7
-2.0; 1.1428571428571428; -69.14285714285651; 0.9999999999999925; 7.281044454223527e-14; 0.9999999999998346; 2.8889555280080863e-199; -9.112155474610987e-14; -2.2590226687902302e-7
-2.0; 1.2244897959183674; -70.93877551020394; 0.9999999999999986; 2.914840086470411e-14; 0.9999999999999718; 3.191764154803181e-204; 7.480127628411983e-14; 0.0
-2.0; 1.3061224489795917; -72.7346938775509; 0.9999999999999987; 2.249715565354067e-14; 0.9999999999999698; 6.625981106894891e-199; 1.360023205165819e-15; -2.4554594225980764e-8
-2.0; 1.3877551020408163; -74.53061224489785; 0.999999999999999; 2.020605904817785e-14; 0.999999999999976; 4.594855616418433e-204; 4.0800696154974456e-15; -4.910918845196153e-9
-2.0; 1.469387755102041; -76.32653061224428; 0.999999999999994; 5.6197470919207924e-14; 0.9999999999998672; 2.663219119752652e-197; -6.120104423246169e-14; -6.384194498754999e-8
