# Fermi-Hubbard model DMRG. L=26, N=13
# V; μ; E; k; D; ρ [calculated 2025-05-29T19:26:34.178]
-1.4081632653061225; 0.4897959183673469; -48.04078263810061; -8.949478565630404e-9; -11.08882145240512; 0.9615384603164188
-1.4081632653061225; 0.5510204081632653; -49.571426707691955; 1.8818706370993268e-8; 1.6973106609625883; 0.9615384614685845
-1.4081632653061225; 0.6122448979591837; -51.10203160198598; -4.360769338222302e-9; 5.0783129028752025; 0.9615384612015986
-1.4081632653061225; 0.673469387755102; -52.63263428183722; -5.27902617915762e-9; 7.4362880168694625; 0.9615384608783929
-1.4081632653061225; 0.7346938775510204; -54.16319299618141; -5.1140016887884994e-8; -9.065434676697443; 0.9615384577473715
-1.4081632653061225; 0.7959183673469388; -55.69371439805778; -2.219618255860924e-8; 0.45004958632708425; 0.9615384563884215
-1.4081632653061225; 0.8571428571428571; -57.224486050555626; 8.197244290760377e-8; 41.87937437373003; 0.9615384614071425
-1.4081632653061225; 0.9183673469387755; -58.75510193860851; 2.0086110182522982e-9; 10.264174575990163; 0.9615384615301187
-1.4081632653061225; 0.9795918367346939; -60.28555156097662; -1.0398708594205893e-7; -56.53689180477207; 0.9615384551635624
-1.4081632653061225; 1.0408163265306123; -61.816240593247386; 6.330078043218864e-8; 30.607663293862824; 0.9615384590391204
-1.4081632653061225; 1.1020408163265305; -63.34674360240225; -4.388300559969131e-8; -75.0174809689276; 0.9615384563524058
-1.4081632653061225; 1.163265306122449; -64.8774924926395; 3.447254807535194e-8; -18.30410209735901; 0.9615384584629699
-1.4081632653061225; 1.2244897959183674; -66.4079114771356; -1.1552638960280827e-7; -80.38206303066053; 0.9615384513899257
-1.4081632653061225; 1.2857142857142858; -67.93876527876348; 1.6059070229168508e-7; 7.177823896783552; 0.9615384612220095
-1.4081632653061225; 1.346938775510204; -69.46935657055081; -1.795348136823809e-8; 10.303595830766872; 0.9615384601228167
-1.4081632653061225; 1.4081632653061225; -70.99992325404376; -6.626344047540767e-8; -14.158918909733728; 0.9615384560658714
-1.4081632653061225; 1.469387755102041; -72.53056643012417; 7.095762222242278e-8; 9.320324091855758; 0.9615384604102156
-1.4081632653061225; 1.530612244897959; -74.06120401550031; 9.769264286418913e-9; 13.792032763167365; 0.9615384610083338
-1.4081632653061225; 1.5918367346938775; -75.59174767947833; -2.1915488275977163e-8; -29.147735785816746; 0.9615384596665693
-1.4081632653061225; 1.653061224489796; -77.12239385233904; 1.4017701147987304e-8; -12.819468055514935; 0.9615384605247959
-1.4081632653061225; 1.7142857142857142; -78.65297394071324; -8.344781421421054e-9; -25.76401056597224; 0.9615384600138909
-1.4081632653061225; 1.7755102040816326; -80.18360139292908; -5.4368595921635134e-9; 13.501779486792639; 0.9615384596810219
-1.4081632653061225; 1.836734693877551; -81.71427607232322; 2.6986726483120992e-8; 21.85152006066333; 0.9615384613332705
-1.4081632653061225; 1.8979591836734695; -83.24471398284352; -6.30655417518018e-8; -62.759875232858526; 0.9615384574721149
-1.4081632653061225; 1.9591836734693877; -84.77549512031776; 6.187525850946226e-8; 32.29406526717586; 0.961538461260396
-1.4081632653061225; 2.020408163265306; -86.30604274954926; -1.6576548541221375e-8; -9.768854202167352; 0.9615384602455053
-1.4081632653061225; 2.0816326530612246; -87.83671304220358; 1.4798621032300641e-8; 48.8744842925555; 0.9615384611515433
-1.4081632653061225; 2.142857142857143; -89.36625345636708; -3.522030025774715e-7; -414.29580498188255; 0.9615384395880942
-1.4081632653061225; 2.204081632653061; -90.89793537247029; 3.5203625285233255e-7; 0.45610591471354256; 0.9615384611413341
-1.4081632653061225; 2.2653061224489797; -92.42845087145635; -3.100930157096101e-8; -9.45251783486291; 0.9615384592428055
-1.4081632653061225; 2.326530612244898; -93.95909848003001; 1.6142842581186816e-8; 19.11749966613265; 0.9615384602311428
-1.4081632653061225; 2.3877551020408165; -95.48966508798884; -3.518356458028395e-9; -14.399488950977286; 0.9615384600157332
-1.4081632653061225; 2.4489795918367347; -97.02029106388524; 3.029681986769606e-9; 228.52184849154057; 0.9615384602012239
-1.4081632653061225; 2.510204081632653; -98.55099619094494; 1.584443172960215e-8; 619.4332473502952; 0.9615384611712912
-1.4081632653061225; 2.5714285714285716; -100.08162180632793; 3.6182184285730367e-9; 81.15546107302549; 0.9615384613928147
-1.4081632653061225; 2.63265306122449; -101.61223731018836; 7.699454037298419e-10; 81.37839071429701; 0.9615384614399543
-1.4081632653061225; 2.693877551020408; -103.14284670061116; -5.545104745744818e-10; 6.654651049623788; 0.9615384614060046
-1.4081632653061225; 2.7551020408163267; -104.67342982663898; -4.818453414046052e-9; -10.998013720345016; 0.9615384611109973
-1.4081632653061225; 2.816326530612245; -106.20407483836097; 5.637024180771291e-9; 4.376916598287707; 0.9615384614561212
-1.4081632653061225; 2.877551020408163; -107.73467945600731; -1.4353920644675628e-9; 88.62974502391741; 0.9615384613682401
-1.4081632653061225; 2.938775510204082; -109.26530040036398; 7.685146593180018e-10; 6.991199022215575; 0.961538461415292
-1.4081632653061225; 3.0; -110.79569253774518; -3.062295161893055e-8; 10.74373752738165; 0.9615384595404174
-1.2857142857142858; 0.0; -32.85714253476096; NaN; 2.897957864478971; 0.9615384615255154
-1.2857142857142858; 0.061224489795918366; -34.38775222695491; 3.054265584889748e-8; 2.3594746945381653; 0.9615384614103759
-1.2857142857142858; 0.12244897959183673; -35.918363751264735; -5.361465345761948e-10; 1.2249125198445634; 0.9615384613775506
-1.2857142857142858; 0.1836734693877551; -37.44896453131092; -8.385542223561988e-9; -2.4090215226481466; 0.9615384608641501
-1.2857142857142858; 0.24489795918367346; -38.97959182418003; 1.0999711734053603e-8; 2.8772104134339993; 0.9615384615376018
-1.2857142857142858; 0.30612244897959184; -40.51020027079414; -3.010523793219495e-9; 1.7597700418875815; 0.961538461353284
-1.2857142857142858; 0.3673469387755102; -42.040812275918; -1.4787804314408956e-10; 0.8839671518068194; 0.9615384613442303
-1.2857142857142858; 0.42857142857142855; -43.57142737950317; 2.2207945852651786e-9; 4.914478183635459; 0.9615384614801973
-1.2857142857142858; 0.4897959183673469; -45.1020350880095; -3.3028072869238177e-9; 3.504728590031282; 0.9615384612779846
-1.2857142857142858; 0.5510204081632653; -46.63264111237714; -4.471025512782966e-9; 2.686479756013329; 0.9615384610042483
-1.2857142857142858; 0.6122448979591837; -48.163259560228326; 4.7266754214329336e-9; 2.6099033917468155; 0.9615384612936366
-1.2857142857142858; 0.673469387755102; -49.69387574715058; 2.7758091751077075e-9; 7.735957800211641; 0.9615384614635841
-1.2857142857142858; 0.7346938775510204; -51.224489614413955; 9.308687894578791e-10; 3.9729573181908076; 0.9615384615205761
-1.2857142857142858; 0.7959183673469388; -52.755101688747104; -1.3600776060940244e-10; 12.468913685437972; 0.9615384615122491
-1.2857142857142858; 0.8571428571428571; -54.28571244189694; -6.5352923073192e-10; 2.244975187674114; 0.9615384614722371
-1.2857142857142858; 0.9183673469387755; -55.81629447499534; -1.691996890743987e-8; 2.638461379515921; 0.9615384604363206
-1.2857142857142858; 0.9795918367346939; -57.34693298435943; 1.4584052891268121e-8; 47.893798538369964; 0.9615384613292218
-1.2857142857142858; 1.0408163265306123; -58.87747047524098; -3.894059423063345e-8; -8.04925796939446; 0.9615384589451038
-1.2857142857142858; 1.1020408163265305; -60.40808395687066; 3.544196898926571e-9; -19.714018521573067; 0.9615384591620955
-1.2857142857142858; 1.163265306122449; -61.93866828726233; -3.1469272299133844e-8; -22.755142026038097; 0.9615384572354053
-1.2857142857142858; 1.2244897959183674; -63.46938266358258; 6.770873713553738e-8; 103.4705158683336; 0.9615384613808382
-1.2857142857142858; 1.2857142857142858; -64.99999995529357; 2.526393612830207e-9; 5.985412452167799; 0.9615384615355154
-1.2857142857142858; 1.346938775510204; -66.5302330375886; -2.1754433602675796e-7; -86.6706178501033; 0.9615384482164744
-1.2857142857142858; 1.4081632653061225; -68.06110621530975; 1.6819646342369747e-7; 42.81562367919126; 0.961538458514217
-1.2857142857142858; 1.469387755102041; -69.59182902839302; 4.5909271532510775e-8; 13.662323545525664; 0.9615384613249888
-1.2857142857142858; 1.530612244897959; -71.12243497175022; -1.8778094264722777e-9; 70.82345824649323; 0.9615384612100208
-1.2857142857142858; 1.5918367346938775; -72.65299842939753; -3.0025984846619226e-8; -18.965003453338998; 0.9615384593716952
-1.2857142857142858; 1.653061224489796; -74.18363389838962; 1.924340716404532e-8; -4.413012665673085; 0.961538460549863
-1.2857142857142858; 1.7142857142857142; -75.7142681800209; 9.92819115808177e-9; 124.71286533830204; 0.9615384611577115
-1.2857142857142858; 1.7755102040816326; -77.24488707835525; 2.1818072533837546e-9; 3.9539011534429136; 0.9615384612912915
-1.2857142857142858; 1.836734693877551; -78.77537706771436; -3.515413549148856e-8; -35.290007409298646; 0.9615384591389975
-1.2857142857142858; 1.8979591836734695; -80.30609177280168; 2.112695044835057e-8; 22.680410873899927; 0.9615384604324843
-1.2857142857142858; 1.9591836734693877; -81.8367336743022; 1.7648243200163492e-8; 22.02027868567315; 0.9615384615129889
-1.2857142857142858; 2.020408163265306; -83.36734375304724; -7.042272690919559e-10; 8.594655042059209; 0.961538461469873
-1.2857142857142858; 2.0816326530612246; -84.89792093812386; -1.082600957028977e-8; -0.4892822578021132; 0.9615384608070561
-1.2857142857142858; 2.142857142857143; -86.42855271048252; 4.8688032864655995e-9; 15.167693776131042; 0.9615384611051461
-1.2857142857142858; 2.204081632653061; -87.95918298239512; 6.586271417141648e-9; 8.688162133433464; 0.9615384615083872
-1.2857142857142858; 2.2653061224489797; -89.48977229049439; -7.177308488278284e-9; 18.430706536120635; 0.9615384610689601
-1.2857142857142858; 2.326530612244898; -91.02040394540873; 6.409365038706498e-9; 54.74633208126352; 0.9615384614613702
-1.2857142857142858; 2.3877551020408165; -92.55099565036299; -4.865435869009574e-9; 45.58033410967441; 0.9615384611634864
-1.2857142857142858; 2.4489795918367347; -94.08160936071744; -2.883789577505058e-9; 63.0811243829251; 0.9615384609869279
-1.2857142857142858; 2.510204081632653; -95.61215214058909; -1.3403144742222666e-8; 15.310622321642951; 0.9615384601663272
-1.2857142857142858; 2.5714285714285716; -97.14285293269623; 2.1307541582989505e-8; 78.93511954358499; 0.9615384614708705
-1.2857142857142858; 2.63265306122449; -98.6734628439019; -1.7800636520348735e-9; 22.39889617268265; 0.961538461361887
-1.2857142857142858; 2.693877551020408; -100.20405136724598; -1.0107034209561075e-8; -7.652303273700546; 0.961538460743089
-1.2857142857142858; 2.7551020408163267; -101.73451242000849; -4.609248841861772e-8; -64.91462743425812; 0.9615384579210999
-1.2857142857142858; 2.816326530612245; -103.26530197227866; 5.813292980327859e-8; 3.2419121962449897; 0.9615384614802589
-1.2857142857142858; 2.877551020408163; -104.79591460826435; 8.963822277034243e-11; 12.35669950256148; 0.961538461485747
-1.2857142857142858; 2.938775510204082; -106.32640431547257; -2.0958200582417792e-8; -9.860312872502364; 0.9615384602025918
-1.2857142857142858; 3.0; -107.85712208206056; 1.724752414962916e-8; 62.93220916929443; 0.9615384612585627
-1.163265306122449; 0.0; -29.918365565248873; NaN; 2.493295887701221; 0.9615384615384617
-1.163265306122449; 0.061224489795918366; -31.448977750558793; 4.570932817434444e-9; 1.8792356424397252; 0.9615384615384157
-1.163265306122449; 0.12244897959183673; -32.979589633538176; -7.742412636938905e-10; 1.5687588252358498; 0.9615384614910132
-1.163265306122449; 0.1836734693877551; -34.51020313108933; 2.742260122682675e-10; 3.3379606816481506; 0.9615384615078025
-1.163265306122449; 0.24489795918367346; -36.04081367975037; -1.2856244957504263e-9; 2.9457375939822024; 0.9615384614290908
-1.163265306122449; 0.30612244897959184; -37.57142779639888; 1.2274844104117238e-9; 2.696507929753803; 0.9615384615042429
-1.163265306122449; 0.3673469387755102; -39.102039769214784; -2.101127050124773e-10; 3.4737726146531536; 0.9615384614913789
-1.163265306122449; 0.42857142857142855; -40.63264234440635; -7.023972218670835e-9; 2.211997816712817; 0.9615384610613398
-1.163265306122449; 0.4897959183673469; -42.163262696484765; 5.665020711790683e-9; 4.055474604920588; 0.9615384614081778
-1.163265306122449; 0.5510204081632653; -43.69387038347901; -3.643493099817858e-9; 1.0872615644779688; 0.9615384611851068
-1.163265306122449; 0.6122448979591837; -45.22448630915956; 2.9877298043009135e-9; 2.5951420951831348; 0.961538461368029
-1.163265306122449; 0.673469387755102; -46.75509313858897; -4.1055346899909775e-9; 2.6910917822745204; 0.9615384611166697
-1.163265306122449; 0.7346938775510204; -48.28570101253766; -3.200814613357746e-9; 1.9160524273458814; 0.9615384609207015
-1.163265306122449; 0.7959183673469388; -49.81632192149818; 6.739056424009964e-9; 5.43165091233942; 0.9615384613332968
-1.163265306122449; 0.8571428571428571; -51.346934071786904; 4.5014954726715015e-11; 3.0234359136880204; 0.9615384613360528
-1.163265306122449; 0.9183673469387755; -52.877526739117414; -1.3906799415745263e-8; -4.395493159129602; 0.9615384604846161
-1.163265306122449; 0.9795918367346939; -54.408162451116866; 1.670400628928094e-8; 2.665526835472228; 0.9615384615073104
-1.163265306122449; 1.0408163265306123; -55.93875118650091; -1.4265392200840649e-8; -2.8987834307867644; 0.961538460633919
-1.163265306122449; 1.1020408163265305; -57.46938461984393; 1.2869382781666194e-8; 1.1257712984736785; 0.9615384614218404
-1.163265306122449; 1.163265306122449; -58.999980949067385; -8.47355204521467e-9; -5.375411501215421; 0.9615384609030515
-1.163265306122449; 1.2244897959183674; -60.53047039058371; -7.833992428836932e-8; -55.46681096955651; 0.9615384561067296
-1.163265306122449; 1.2857142857142858; -62.06113008171807; 1.6931955245288067e-8; -30.725713167363896; 0.9615384571433799
-1.163265306122449; 1.346938775510204; -63.59179912456619; 5.197072087496474e-8; 15.17782997624625; 0.9615384603252608
-1.163265306122449; 1.4081632653061225; -65.12244882884916; 1.9611599899604903e-8; 23.400853595731085; 0.961538461525971
-1.163265306122449; 1.469387755102041; -66.65305472288951; -3.2288401582055298e-9; 11.712568885775097; 0.9615384613282869
-1.163265306122449; 1.530612244897959; -68.18366897077168; 9.949023086856364e-10; 9.809573946968882; 0.9615384613891993
-1.163265306122449; 1.5918367346938775; -69.71426570746705; -7.2899039027518515e-9; 23.130782052417263; 0.9615384609428786
-1.163265306122449; 1.653061224489796; -71.24471797847083; -9.80322116446903e-8; 16.409768548798752; 0.9615384549409065
-1.163265306122449; 1.7142857142857142; -72.7752615236854; -6.465397994759331e-9; -98.565169517531; 0.9615384545450658
-1.163265306122449; 1.7755102040816326; -74.30583798813721; 7.343512390770941e-9; -105.74102478990272; 0.9615384549946686
-1.163265306122449; 1.836734693877551; -75.83652741960499; -2.2242831354546388e-8; -25.129819402936146; 0.9615384536328626
-1.163265306122449; 1.8979591836734695; -77.3673409801023; 1.2669257361726697e-7; 24.525445451995903; 0.9615384613895508
-1.163265306122449; 1.9591836734693877; -78.89781944778596; -4.401892631881558e-8; -47.605673697304894; 0.9615384586945145
-1.163265306122449; 2.020408163265306; -80.42842895301429; 5.3630284657657644e-9; -50.594416534190586; 0.9615384590228632
-1.163265306122449; 2.0816326530612246; -81.95886791322131; -1.1090952245496002e-7; -121.47330093538778; 0.9615384522324842
-1.163265306122449; 2.142857142857143; -83.48973443118203; 1.3150327671240837e-7; 82.39041352223413; 0.9615384602837053
-1.163265306122449; 2.204081632653061; -85.02039753226074; 1.602277610590623e-8; 5.700449722951315; 0.9615384612646916
-1.163265306122449; 2.2653061224489797; -86.55101020296945; 1.0677052575402918e-9; 1.8064948267784924; 0.9615384613300613
-1.163265306122449; 2.326530612244898; -88.0815146101992; -3.250676509451257e-8; -45.06670253985785; 0.9615384593398512
-1.163265306122449; 2.3877551020408165; -89.61223047650856; 3.066373780817111e-8; 52.509948167968325; 0.9615384612172229
-1.163265306122449; 2.4489795918367347; -91.14283257784226; -2.2934071308711226e-9; 1.2378109606878265; 0.9615384610768102
-1.163265306122449; 2.510204081632653; -92.67344773602507; 1.123580450901332e-9; 23.4717530007616; 0.9615384611456008
-1.163265306122449; 2.5714285714285716; -94.20403071530477; -3.19876950113002e-8; 4.846065892471073; 0.9615384591871705
-1.163265306122449; 2.63265306122449; -95.7346716848953; 2.87896076978101e-8; 21.798856875065976; 0.9615384609497996
-1.163265306122449; 2.693877551020408; -97.26525109763935; -1.8920853180522624e-8; -19.387218488504228; 0.96153845979138
-1.163265306122449; 2.7551020408163267; -98.79591342867414; 2.7308857952767922e-8; 10.404172245178236; 0.9615384614633509
-1.163265306122449; 2.816326530612245; -100.32643769516064; -3.165532891369346e-8; -19.888680512571064; 0.9615384595252695
-1.163265306122449; 2.877551020408163; -101.85711991391524; 2.719919293496064e-8; 5.057144878508093; 0.9615384611905262
-1.163265306122449; 2.938775510204082; -103.38750964527298; -1.0083075678105947e-7; -90.7766509980437; 0.9615384550172146
-1.163265306122449; 3.0; -104.91806321469899; 1.4706901067344366e-8; -115.2448585073674; 0.9615384559176371
-1.0408163265306123; 0.0; -26.979591743037457; NaN; 2.893200445442837; 0.9615384615384618
-1.0408163265306123; 0.061224489795918366; -28.51020161787652; 9.180679427789329e-8; 2.3706240285955382; 0.9615384615384612
-1.0408163265306123; 0.12244897959183673; -30.04081454293687; 3.6267285471088444e-15; 1.658913844505169; 0.9615384615384615
-1.0408163265306123; 0.1836734693877551; -31.57142747802581; -5.440092820663266e-15; 2.453613763129666; 0.9615384615384611
-1.0408163265306123; 0.24489795918367346; -33.10204071009535; 9.066821367772114e-15; 2.3436729077588905; 0.9615384615384617
-1.0408163265306123; 0.30612244897959184; -34.63265010884522; -2.62230607598705e-10; 3.9102878711496465; 0.9615384615224067
-1.0408163265306123; 0.3673469387755102; -36.16326196348297; -1.095328235519351e-9; 1.21430297813778; 0.9615384614553458
-1.0408163265306123; 0.42857142857142855; -37.69387639501043; 6.808239897774612e-10; 2.1512486744368426; 0.9615384614970289
-1.0408163265306123; 0.4897959183673469; -39.22448848257085; -2.5115820534438166e-10; 3.465267875128758; 0.9615384614816519
-1.0408163265306123; 0.5510204081632653; -40.755099038811025; -1.3911242158215497e-9; 4.114790768310811; 0.961538461396481
-1.0408163265306123; 0.6122448979591837; -42.28570659090317; -3.945862525611683e-9; 2.2622552288857625; 0.9615384611548976
-1.0408163265306123; 0.673469387755102; -43.816324031089124; 4.16889363770897e-9; 5.361864356565326; 0.961538461410136
-1.0408163265306123; 0.7346938775510204; -45.34686313143712; -4.919567331285174e-8; -23.8521686077593; 0.961538458398156
-1.0408163265306123; 0.7959183673469388; -46.87754515884038; 4.659550116118778e-8; 3.818271323782174; 0.9615384612509418
-1.0408163265306123; 0.8571428571428571; -48.40816200272628; 3.743269842241643e-9; 21.336796021680335; 0.9615384614801216
-1.0408163265306123; 0.9183673469387755; -49.93877334381217; -7.106066846063178e-10; 4.021672976411369; 0.961538461436615
-1.0408163265306123; 0.9795918367346939; -51.469387029656886; 1.1478831588955065e-9; 9.791523487282284; 0.9615384615068936
-1.0408163265306123; 1.0408163265306123; -52.99999162740083; -5.697396517530719e-9; 7.9230775194990315; 0.9615384611580734
-1.0408163265306123; 1.1020408163265305; -54.53059764241855; -3.3117254124211673e-9; 0.1904407395408559; 0.9615384609553147
-1.0408163265306123; 1.163265306122449; -56.06119011714753; -1.4457500011981005e-8; -11.4715129696054; 0.9615384600701616
-1.0408163265306123; 1.2244897959183674; -57.591836091315265; 2.358123381747861e-8; 15.163142309758484; 0.9615384615139106
-1.0408163265306123; 1.2857142857142858; -59.12242724266441; -1.508428937313509e-8; 42.164393289661916; 0.9615384605903827
-1.0408163265306123; 1.346938775510204; -60.65299176463228; -3.866112034215765e-8; 179.23330910170506; 0.9615384582233754
-1.0408163265306123; 1.4081632653061225; -62.183595461389665; -3.5049121753042754e-9; -27.82148255030496; 0.9615384580087889
-1.0408163265306123; 1.469387755102041; -63.71428074754073; 5.484430846506658e-8; 9.758225513680886; 0.9615384613666037
-1.0408163265306123; 1.530612244897959; -65.24489725801307; 2.062618446411577e-9; 31.98045978549876; 0.9615384614928865
-1.0408163265306123; 1.5918367346938775; -66.77535866190274; -9.581921633916569e-8; -8.751991327443456; 0.9615384556264038
-1.0408163265306123; 1.653061224489796; -68.30600345130892; 3.319482984783421e-8; -20.705922689702362; 0.9615384576587404
-1.0408163265306123; 1.7142857142857142; -69.83659579321474; -8.544989530771377e-10; 0.383337194318537; 0.9615384576064241
-1.0408163265306123; 1.7755102040816326; -71.36721080652943; -1.8798360423843954e-8; -46.94924462047043; 0.9615384564555041
-1.0408163265306123; 1.836734693877551; -72.89790242940927; 5.858748219900172e-8; -11.923290850244308; 0.9615384600424928
-1.0408163265306123; 1.8979591836734695; -74.4284330313958; -3.6117655718056066e-8; -53.962124204697005; 0.9615384578312077
-1.0408163265306123; 1.9591836734693877; -75.95916074656276; 4.969857362683677e-8; 26.587420258041004; 0.9615384608739775
-1.0408163265306123; 2.020408163265306; -77.48977400919097; 1.834217962700303e-10; 23.86824701007858; 0.9615384608852074
-1.0408163265306123; 2.0816326530612246; -79.02028453159642; -3.832735976742404e-8; 477.7342820459633; 0.9615384585386344
-1.0408163265306123; 2.142857142857143; -80.55095535700254; 2.4170613473669358e-8; -5.712049171739916; 0.9615384600184679
-1.0408163265306123; 2.204081632653061; -82.08152388193226; -1.841987321930347e-8; 89.13896289247488; 0.9615384588907205
-1.0408163265306123; 2.2653061224489797; -83.61222467616575; 3.5511892315653716e-8; 55.5894063924426; 0.961538461064918
-1.0408163265306123; 2.326530612244898; -85.14282783810238; -2.635922628317177e-9; 24.495789411792078; 0.961538460903535
-1.0408163265306123; 2.3877551020408165; -86.67345372150052; 4.924177991287095e-9; 32.75063507487312; 0.9615384612050153
-1.0408163265306123; 2.4489795918367347; -88.20399182025515; -2.028346586987108e-8; 67.20448827999292; 0.9615384599631704
-1.0408163265306123; 2.510204081632653; -89.73463300012925; -7.71578519594605e-9; 12.463917446744219; 0.9615384594907754
-1.0408163265306123; 2.5714285714285716; -91.26523659929929; 1.496315482629733e-8; -12.085383726170358; 0.961538460406887
-1.0408163265306123; 2.63265306122449; -92.79591807863245; 1.8344551507472836e-8; 81.54768044625102; 0.9615384615300228
-1.0408163265306123; 2.693877551020408; -94.32643734204107; -3.2639425384672984e-8; -26.741537057981475; 0.9615384595316906
-1.0408163265306123; 2.7551020408163267; -95.85713474127542; 2.8280346101953415e-8; 39.52616860125513; 0.9615384612631404
-1.0408163265306123; 2.816326530612245; -97.38760942253973; -5.272345201164573e-8; -53.59258725932138; 0.9615384580351739
-1.0408163265306123; 2.877551020408163; -98.91813419456034; 2.884257425487635e-9; 55.65238723727616; 0.9615384582117611
-1.0408163265306123; 2.938775510204082; -100.44874640636; 8.222011220008539e-10; -78.53366419680482; 0.9615384582620999
-1.0408163265306123; 3.0; -101.97957892442689; 5.059232828970781e-8; 20.32079833879872; 0.9615384613595894
-0.9183673469387755; 0.0; -24.270375889557243; NaN; 25.681560800805006; 0.8843420715081659
-0.9183673469387755; 0.061224489795918366; -25.678577598946912; -1.25641025348869; 7.003367742372864; 0.8846153846153839
-0.9183673469387755; 0.12244897959183673; -27.102040701300176; 1.2564093245019732; 2.377555646008262; 0.9615384044828517
-0.9183673469387755; 0.1836734693877551; -28.632653059833274; 9.319082932742379e-7; 2.38619298235049; 0.9615384615384615
-0.9183673469387755; 0.24489795918367346; -30.163265084407836; 5.440092820663269e-15; 2.357745248169425; 0.9615384615384618
-0.9183673469387755; 0.30612244897959184; -31.693874587746294; 5.440092820663266e-15; 1.77953108845199; 0.9615384615384621
-0.9183673469387755; 0.3673469387755102; -33.22448761534722; -1.6320278461989798e-14; 2.782161872807553; 0.9615384615384611
-0.9183673469387755; 0.42857142857142855; -34.75510165779154; 7.253457094217695e-15; 2.3060518478335945; 0.9615384615384616
-0.9183673469387755; 0.4897959183673469; -36.28571428553943; 3.626728547108844e-15; 2.4505551332700986; 0.9615384615384618
-0.9183673469387755; 0.5510204081632653; -37.81632457939597; -2.5009738724435253e-10; 2.1915554837343807; 0.9615384615231497
-0.9183673469387755; 0.6122448979591837; -39.34693828802448; 3.003656582715542e-11; 2.9222160159997803; 0.9615384615249887
-0.9183673469387755; 0.673469387755102; -40.87755091369171; 1.5124908732862737e-10; 3.8886647059490933; 0.9615384615342488
-0.9183673469387755; 0.7346938775510204; -42.40814603983699; -1.2833572463991994e-8; -0.8673731677436336; 0.9615384607485199
-0.9183673469387755; 0.7959183673469388; -43.93876563058393; 4.963687572079326e-9; -0.14946995080019485; 0.9615384610524191
-0.9183673469387755; 0.8571428571428571; -45.466453379321464; -1.4777283174893807e-7; -1195.9258967344686; 0.9615384520051029
-0.9183673469387755; 0.9183673469387755; -46.99999956312986; 1.5533375019582944e-7; 16.130638413872514; 0.9615384615153325
-0.9183673469387755; 0.9795918367346939; -48.53060860358794; -2.7155075595549286e-9; 1.4424556856316877; 0.961538461349077
-0.9183673469387755; 1.0408163265306123; -50.06121846024293; -1.9493647807067284e-9; 2.719333439010026; 0.9615384612297281
-0.9183673469387755; 1.1020408163265305; -51.59182889573897; -1.2823259861368337e-9; -0.7956212667121645; 0.9615384611512183
-0.9183673469387755; 1.163265306122449; -53.12244876931154; 6.172806229128481e-9; 7.329638840574619; 0.9615384615291452
-0.9183673469387755; 1.2244897959183674; -54.653049399926076; -9.328040118106163e-9; 3.7246539454479524; 0.9615384609580407
-0.9183673469387755; 1.2857142857142858; -56.183673416113564; 9.370654178534692e-9; 2.498074738768478; 0.9615384615317543
-0.9183673469387755; 1.346938775510204; -57.714252036649725; -2.258891192615433e-8; -10.487035218628684; 0.9615384601487597
-0.9183673469387755; 1.4081632653061225; -59.24489668000522; 2.186588732300263e-8; 2.1917421198567384; 0.9615384614874875
-0.9183673469387755; 1.469387755102041; -60.7755101111934; 6.814586672732041e-10; 2.934619234875775; 0.9615384615292094
-0.9183673469387755; 1.530612244897959; -62.30605185925251; -4.059865654770799e-8; -18.15542270716741; 0.9615384590435774
-0.9183673469387755; 1.5918367346938775; -63.83667171218995; 4.5372858433386364e-9; 26.054498017503086; 0.9615384593213704
-0.9183673469387755; 1.653061224489796; -65.36731428187365; 1.7034401259922523e-8; 33.69169535550756; 0.9615384603642929
-0.9183673469387755; 1.7142857142857142; -66.89793823508839; 6.302838954456544e-9; 53.08460950313386; 0.961538460750181
-0.9183673469387755; 1.7755102040816326; -68.42856202408903; 7.689047139732463e-9; 55.77385869660359; 0.961538461220939
-0.9183673469387755; 1.836734693877551; -69.95268844372079; -1.182439446500981e-5; -2602.9608548832703; 0.9615377372784207
-0.9183673469387755; 1.8979591836734695; -71.48975503171093; 1.1809157214733473e-5; 45.51477947682868; 0.9615384602880461
-0.9183673469387755; 1.9591836734693877; -73.0201898744794; -7.460079798349302e-8; 18.335086189310093; 0.9615384557206503
-0.9183673469387755; 2.020408163265306; -74.55101140862466; 9.053988732817473e-8; 1.336365593562446; 0.9615384612639087
-0.9183673469387755; 2.0816326530612246; -76.08162585764879; 1.3467221782192887e-9; 2.6144073742218357; 0.9615384613463611
-0.9183673469387755; 2.142857142857143; -77.61223716560069; -3.257600115584115e-10; 34.92834713800025; 0.9615384613264166
-0.9183673469387755; 2.204081632653061; -79.14285014426468; 6.68799571279523e-10; 56.25920143048728; 0.9615384613673635
-0.9183673469387755; 2.2653061224489797; -80.67345331969042; -3.283942858386016e-9; -2.684818127201605; 0.9615384611663058
-0.9183673469387755; 2.326530612244898; -82.20393041173159; -8.86459462131249e-8; -37.990986416808646; 0.961538455739003
-0.9183673469387755; 2.3877551020408165; -83.73450965011834; -1.1399038120825786e-8; 51.276530554566754; 0.9615384550411027
-0.9183673469387755; 2.4489795918367347; -85.26523379611228; 6.03033164884675e-8; -22.00319687370069; 0.9615384587331425
