# SFH Charge gaps. μ0=0.0, nsweeps=20, cutoff=[1.0e-8]
# L; V; hΔ-1; hΔ+1; hΔ-2; hΔ+2; uΔ-1; uΔ-2 [calculated 2025-06-03T22:08:44.972]
14; 1.25; -0.5997322684364228; 1.9002677299759556; -0.8073941893077743; 4.1926058106922275; -4.499999999999659; -8.790110628959866
14; 1.5; -0.7991582911489825; 2.2008417086296728; -1.1172366720356752; 4.882763327964335; -4.999999999999666; -9.788632183064976
14; 1.75; -0.9936335618034144; 2.5063664376103283; -1.4152543985284112; 5.584745601471594; -5.499999999999655; -10.787328769007424
14; 2.0; -1.1821069643644098; 2.8178930378813147; -1.7004917803000748; 6.299508219699922; -5.9999999999996625; -11.786171364013473
14; 2.25; -1.3634141661781811; 3.136585851183401; -1.9719601220441714; 7.028039877955827; -6.499999999999641; -12.785136769039635
14; 2.5; -1.5363325073308198; 3.463667480487723; -2.2286827381340286; 7.771317261865971; -6.99999999999967; -13.784206595697963
14; 2.75; -1.6996652899354894; 3.800334684879597; -2.4697627774348287; 8.53023722256517; -7.499999999999645; -14.783365828902397
14; 3.0; -1.8523463698012392; 4.147653646518722; -2.694473536730925; 9.30552646326908; -7.999999999999659; -15.782602266714708
14; 3.25; -1.9935537831812047; 4.506446188507936; -2.902355597657519; 10.097644402342464; -8.499999999999659; -16.78190579094296
14; 3.5; -2.1228054259058675; 4.877194537647604; -3.0932990147769788; 10.906700985223011; -8.999999999999659; -17.781267969891573
14; 3.75; -2.240011132183399; 5.259988731140854; -3.2675850719092696; 11.732414928090723; -9.499999999999652; -18.780681766313513
14; 4.0; -2.3454677089312814; 5.654532147507361; -3.425871778725678; 12.574128221274327; -9.99999999999963; -19.78014110563553
22; -2.0; 2.115295169525261; -1.8847048301497722; 4.000000050247955; -3.999999984231465; 2.0000001068879527; 4.038714034839167
22; -1.75; 1.8905078497158065; -1.609492175809148; 3.5532418370796464; -3.446758162925594; 1.5000001068879243; 3.056611531260657
22; -1.5; 1.660670873572382; -1.339329143757496; 3.1131521858330338; -2.886847814166952; 1.0000001068879243; 2.065799235445404
22; -1.25; 1.4302836240577577; -1.0697163846903095; 2.6780224708052884; -2.321977529194715; 0.5000001068879278; 1.0711389287236344
22; -1.0; 1.2000323475008479; -0.7999676526226445; 2.247382009928245; -1.7526179901308403; 1.0688793139479458e-7; 0.07456818399226606
22; -0.75; 0.9701919629521036; -0.5298080370982383; 1.8210889632445983; -1.1789110367554123; -0.49999989311207926; -0.9230617434728146
22; -0.5; 0.7409256741938588; -0.2590743259372932; 1.3991762740517242; -0.6008237259029361; -0.9999998931120722; -1.9213324635954372
22; -0.25; 0.5123627850306391; 0.012362776750276083; 0.9818061168533454; -0.018193884301432206; -1.499999893112074; -2.920017796100165
22; 0.0; 0.28462964068392793; 0.28462965767200643; 0.5692593960186656; 0.5692593960186585; -1.9999998931120793; -3.918985946901758
22; 0.25; 0.05787023627843979; 0.5578703100073454; 0.16193866166258175; 1.16193866163022; -2.49999989311208; -4.918155055930732
22; 0.5; -0.16773485354872264; 0.8322651598438426; -0.23962028440935512; 1.7603797153395533; -2.999999893112074; -5.917472100874234
22; 0.75; -0.39194151086693374; 1.1080584601795849; -0.6347325525101546; 2.3652674475794093; -3.499999893112083; -6.916900943530511
22; 1.0; -0.6144107849262994; 1.3855892381240285; -1.0225462086952177; 2.9774537913541046; -3.99999989311209; -7.916416317434271
22; 1.25; -0.8346634204434782; 1.665336597400982; -1.4020229205915093; 3.5979770796254567; -4.499999893112069; -8.916000026771925
22; 1.5; -1.0520248598184434; 1.9479751573617587; -1.7719155590091589; 4.228084423506273; -4.999999893112111; -9.915638614903461
22; 1.75; -1.265561244864962; 2.234438777113944; -2.1307450288881817; 4.869254971111817; -5.49999989311209; -10.915321936545904
22; 2.0; -1.4740145321305995; 2.5259854917411158; -2.476779668877157; 5.523220312092084; -5.9999998931120615; -11.915042189033407
22; 2.25; -1.675755293161016; 2.8242444100494506; -2.80802748918385; 6.1919725113019055; -6.499999893112104; -12.914793282215726
22; 2.5; -1.8687880642180978; 3.1312117436235374; -3.12227112251389; 6.8777288775174625; -6.999999893112047; -13.914570402250263
22; 2.75; -2.0508505876091716; 3.4491496622808504; -3.4171837221612007; 7.582816277798294; -7.49999989311209; -14.914369674964426
22; 3.0; -2.219658376618261; 3.780341628114753; -3.6905727045599406; 8.309427295440063; -7.999999893112147; -15.914187942784146
22; 3.25; -2.3732827371136462; 4.126717237774169; -3.940741808152671; 9.059258191847347; -8.499999893112097; -16.914022659510934
22; 3.5; -2.5105596653502804; 4.48944033619469; -4.166874974748906; 9.833125024405062; -8.99999989311209; -17.91387168672943
22; 3.75; -2.6313411347905555; 4.868658992949298; -4.369257193245603; 10.630742806754398; -9.499999893112047; -18.91373323283559
22; 4.0; -2.7364575934518243; 5.263542585792051; -4.549206046646316; 11.450793951897467; -9.999999893112076; -19.913605809206814
30; -2.0; 2.0840537206326992; -1.915946279694225; 4.000004254707818; -3.9999974304634023; 2.0000131992871033; 4.021289106713176
30; -1.75; 1.8533022942692057; -1.646697710255939; 3.5389649839231865; -3.461035014094996; 1.5000131992870678; 3.032413349047644
30; -1.5; 1.6181170174302828; -1.3818829885173578; 3.0828879509596305; -2.9171120478427284; 1.0000131992870607; 2.037118020924588
30; -1.25; 1.38251368653658; -1.11748631251659; 2.630480767324549; -2.3695192440668507; 0.5000131992870607; 1.0395761513595474
30; -1.0; 1.1470048853526826; -0.8529951311077397; 2.1813978450850797; -1.818602153904596; 1.31992870855413e-5; 0.04106488830963073
30; -0.75; 0.9117945011433228; -0.5882054968029706; 1.7355391838292675; -1.2644608162174933; -0.4999868007129251; -0.9579422367146897
30; -0.5; 0.6770036831955188; -0.32299633294899266; 1.2929356809336525; -0.7070643190663439; -0.9999868007129145; -1.9572346185728335
30; -0.25; 0.4427272000746285; -0.05727286507257645; 0.853718424804395; -0.14628157194274038; -1.499986800712927; -2.956705497920874
30; 0.0; 0.2090578707707742; 0.20905778263549024; 0.41811396199912565; 0.41811396199910433; -1.9999868007129233; -3.956295062169225
30; 0.25; -0.02390104430437745; 0.4760989676722964; -0.013546956440276148; 0.9864530381809793; -2.49998680071292; -4.955967792514828
30; 0.5; -0.25601672653641927; 0.743983351768982; -0.4408071460214167; 1.5591928558859713; -2.999986800712911; -5.9557006187437835
30; 0.75; -0.48711029711758513; 1.0128896983746287; -0.8630555714232777; 2.136944428383682; -3.4999868007129358; -6.955478516368759
30; 1.0; -0.716926198061504; 1.2830737901239537; -1.279488428809568; 2.7205115698622713; -3.9999868007129216; -7.955290925406903
30; 1.25; -0.945084825452664; 1.554915153717829; -1.6890621344115395; 3.310937865638607; -4.499986800712932; -8.955130460564348
30; 1.5; -1.1710142357965907; 1.8289857772643892; -2.0904364156809976; 3.909563584318999; -4.999986800712932; -9.954991594286568
30; 1.75; -1.3938508972444588; 2.1061491061127917; -2.4819054694796296; 4.518094530510437; -5.499986800712897; -10.954870274866458
30; 2.0; -1.612311153415508; 2.387688846950809; -2.8613192944045416; 5.1386807055548775; -5.9999868007129535; -11.95476340604175
30; 2.25; -1.8245434116453723; 2.675456572820428; -3.226004499971033; 5.773995500163691; -6.499986800712925; -12.954668498113513
30; 2.5; -2.028014233484054; 2.971984946108546; -3.572728460105722; 6.427271566573315; -6.999986800712932; -13.95458367192846
30; 2.75; -2.219546845831193; 3.2804525486369336; -3.8978058138991862; 7.102194186100826; -7.49998680071289; -14.954507410132791
30; 3.0; -2.395675784474367; 3.6043239191374425; -4.197506879040301; 7.802493122071478; -7.999986800712975; -15.954438472091383
30; 3.25; -2.5534256290052433; 3.9465743628194714; -4.468851534932757; 8.531148465067245; -8.49998680071296; -16.954375858355206
30; 3.5; -2.6912370933200753; 4.308762840130611; -4.710518737000229; 9.28948126202557; -8.999986800712946; -17.95431872924179
30; 3.75; -2.809430350411448; 4.690569373376883; -4.923269602877303; 10.076730398003013; -9.499986800712946; -18.95426640064926
30; 4.0; -2.909866911679127; 5.090133043085427; -5.109549671071931; 10.89045032892811; -9.999986800712975; -19.95421828846115
38; -2.0; 2.066100490218183; -1.9338957846020648; 4.000056133021083; -3.99995968212982; 2.000011383488115; 4.013564921177064
38; -1.75; 1.831646439681002; -1.6683535493458024; 3.530734732497649; -3.4692652573362324; 1.5000113834881148; 3.02110835259127
38; -1.5; 1.5933514976007856; -1.4066484922424536; 3.0654068716885376; -2.9345931287661173; 1.0000113834881006; 2.0238466403711257
38; -1.25; 1.3547219417713805; -1.1452780611850102; 2.602987360412264; -2.3970126295955865; 0.5000113834880295; 1.0251748161397884
38; -1.0; 1.1161655462109756; -0.8838344605874191; 2.143203539615687; -1.8567964598593036; 1.1383488057958857e-5; 0.02594981013675124
38; -0.75; 0.8778436657378528; -0.6221563370326031; 1.685977528549138; -1.3140224686972282; -0.4999886165118923; -0.9735442679936668
38; -0.5; 0.6398524912058967; -0.36014753055468773; 1.2313363898104868; -0.7686636116299645; -0.9999886165118994; -1.9731886658407092
38; -0.25; 0.4022668844228825; -0.09773290924833233; 0.7793876802520678; -0.2206123257613406; -1.499988616511919; -2.9729253070874755
38; 0.0; 0.16516157895697958; 0.1651623421559698; 0.33031751295209943; 0.33031750688725126; -1.9999886165119185; -3.9726949864682752
38; 0.25; -0.07138646609138632; 0.4286135310581223; -0.11559972111488293; 0.8844002763248859; -2.49998861651192; -4.972561602651637
38; 0.5; -0.3072700021322241; 0.6927299464349446; -0.5579776108815899; 1.4420223903727987; -2.9999886165119065; -5.972430835193574
38; 0.75; -0.5423480801564011; 0.9576519372565571; -0.9962858375869317; 2.003714164289992; -3.49998861651191; -6.972322498801589
38; 1.0; -0.7764171650317522; 1.223582849401886; -1.42980167909246; 2.570198322391718; -3.9999886165119065; -7.972231223153663
38; 1.25; -1.009166699665144; 1.4908332550926637; -1.8575464101767878; 3.1424535914949985; -4.499988616511914; -8.972153334002812
38; 1.5; -1.2401075627136713; 1.7598924334144392; -2.278199450766021; 3.7218005568890185; -4.999988616511899; -9.972086056023244
38; 1.75; -1.468455941686706; 2.0315440417479547; -2.689987300191806; 4.310012699340886; -5.499988616511885; -10.972027397200463
38; 2.0; -1.6929583150003182; 2.3070416799717286; -3.0905399678443146; 4.909460033585351; -5.999988616511928; -11.971975713395253
38; 2.25; -1.9116493615478305; 2.5883506139531054; -3.4767194397348895; 5.523280560448864; -6.499988616511885; -12.971929936251954
38; 2.5; -2.1215933172878962; 2.878406657168906; -3.84446685398245; 6.155533147594456; -6.999988616511928; -13.971889078849784
38; 2.75; -2.318792416929151; 3.181207549221666; -4.188838813534085; 6.811161187108588; -7.4999886165119705; -14.97185237198174
38; 3.0; -2.4986468044055634; 3.5013532239163148; -4.504585747949459; 7.495414251591625; -7.999988616511899; -15.971819250245233
38; 3.25; -2.6572710964557977; 3.842728322957651; -4.787546425780732; 8.212453574200739; -8.499988616511871; -16.971789194282607
38; 3.5; -2.7930991058016907; 4.2069008370068985; -5.036260996719447; 8.963738991101028; -8.99998861651197; -17.971761760289326
38; 3.75; -2.9073652254810263; 4.592634752381346; -5.252411821737258; 9.74758817826268; -9.499988616511985; -18.971736654985804
38; 4.0; -3.2556357660269306; 4.744363818034252; -5.692263789976286; 10.307736212514973; -9.999988616511757; -19.97171359275137
# [finished at 2025-06-04T03:14:28.736]
